,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
27,Fragile,"Kygo, Labrinth",Cloud Nine,0uMIzWh1uEpHEBell4rlF8,6PyxrogMU9imKqVtKx6840,64,2016-05-13,230961,False,https://open.spotify.com/track/6PyxrogMU9imKqVtKx6840,0.47,0.422,5,-7.474,1,0.0522,0.177,0.000216,0.0879,0.218,149.505
28,The Way We Were (feat. Plested),"Kygo, Plested",Thrill Of The Chase,2lVpgsdtPiXE01gL5mApyn,3Ds1rReoW8ixyfCTe2R0zR,58,2022-11-11,248973,False,https://open.spotify.com/track/3Ds1rReoW8ixyfCTe2R0zR,0.595,0.589,2,-6.961,1,0.0452,0.198,0.0,0.103,0.256,122.037
29,This Town (feat. Sasha Alex Sloan),"Kygo, Sasha Alex Sloan",Stargazing - EP,2sPYPyDFwgi1jrRTGhoxq2,4aSfgWmRa9KsISD4Jmx7QB,60,2017-09-21,202280,False,https://open.spotify.com/track/4aSfgWmRa9KsISD4Jmx7QB,0.736,0.449,10,-7.956,0,0.0633,0.506,6.63e-05,0.117,0.487,147.971
30,Freedom,"Kygo, Zak Abel",Freedom,34JUh6M6Bvy2Dvo13bWfu4,5Gj1wG8b12VQdEd3hUuSwo,60,2020-04-17,198635,False,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887
31,Undeniable (feat. X Ambassadors),"Kygo, X Ambassadors",Undeniable (feat. X Ambassadors),3SgXZqSc8UfHsbrseyYscm,71qB68guEJjbvtjlkZ8DF5,58,2021-10-15,180596,False,https://open.spotify.com/track/71qB68guEJjbvtjlkZ8DF5,0.684,0.506,6,-6.743,1,0.0338,0.159,0.0,0.26,0.352,108.036
32,Lonely Together (feat. Dagny),"Kygo, Dagny",Thrill Of The Chase,2lVpgsdtPiXE01gL5mApyn,0dfOAWQfRVFYpLnm9OTpxv,56,2022-11-11,178027,False,https://open.spotify.com/track/0dfOAWQfRVFYpLnm9OTpxv,0.671,0.843,3,-5.653,1,0.0633,0.155,4.22e-06,0.0881,0.39,112.137
33,Broken Glass,"Kygo, Kim Petras",Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,78ldtCaBRJVp2i91B715L0,58,2020-05-29,203947,False,https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0,0.526,0.633,7,-7.002,1,0.134,0.372,0.0,0.129,0.272,171.044
34,Cut Your Teeth - Kygo Remix,"Kyla La Grange, Kygo",Cut Your Teeth (Kygo Remix),2i4AbvFA9e6XszmH1x4G2h,1y4Kln6VEjQMpmHW7j9GeY,58,2014-03-14,399013,False,https://open.spotify.com/track/1y4Kln6VEjQMpmHW7j9GeY,0.674,0.678,10,-8.452,0,0.0406,0.59,0.222,0.051,0.465,99.985
35,Carry Me (feat. Julia Michaels),"Kygo, Julia Michaels",Cloud Nine,0uMIzWh1uEpHEBell4rlF8,3FZEv9JddkjHNFiMVxJYpS,58,2016-05-13,233133,False,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS,0.621,0.551,7,-7.89,1,0.0474,0.486,0.0,0.115,0.222,105.052
36,Fever (feat. Lukas Graham),"Kygo, Lukas Graham",Thrill Of The Chase,2lVpgsdtPiXE01gL5mApyn,5tXDj9RcCvE0G7sWLlLZDB,55,2022-11-11,192973,False,https://open.spotify.com/track/5tXDj9RcCvE0G7sWLlLZDB,0.761,0.784,2,-6.435,0,0.044,0.298,8.22e-05,0.111,0.521,120.074
37,Think About You,"Kygo, Valerie Broussard",Think About You,5vZy4cohzmdhOUGCdsUNpt,3Kuu5vASpXK8oRsxOvau6P,57,2019-02-14,208567,False,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P,0.673,0.596,10,-7.891,1,0.0354,0.166,0.0,0.11,0.19,123.969
38,Like It Is,"Kygo, Zara Larsson, Tyga",Like It Is,0lWWqdcdtFgSd1j06F9JZC,3frUvGrmGcay91lvFbOgsN,60,2020-03-27,183067,False,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,0.794,0.728,1,-6.759,1,0.114,0.121,8.82e-06,0.227,0.36,105.024
39,Someday,"Kygo, Zac Brown",Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,73h6Ma5QhBFrshEN2CTevS,55,2020-05-29,223716,False,https://open.spotify.com/track/73h6Ma5QhBFrshEN2CTevS,0.612,0.686,7,-6.838,1,0.12,0.174,0.0,0.141,0.327,122.115
40,ID - Ultra Music Festival Anthem,Kygo,ID (Ultra Music Festival Anthem),08lvNATRudyG5K7eEjWk1t,4SBqydJCEhcroni09XgT2c,56,2015-02-10,289987,False,https://open.spotify.com/track/4SBqydJCEhcroni09XgT2c,0.686,0.678,10,-8.063,1,0.0425,0.623,0.719,0.0971,0.338,105.005
41,Not Ok,"Kygo, Chelsea Cutler",Not Ok,3GTuto6NDtZegL6idSk183,6aoGtdWXBkYQ2O2wnyIz2x,56,2019-05-23,210944,False,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0
42,Permanent,"Kygo, JHart",Kids in Love,47oyrKaeobswT4T8zyaxdM,2FrYyDemG5M15U4qFO0ezK,54,2017-11-03,228280,False,https://open.spotify.com/track/2FrYyDemG5M15U4qFO0ezK,0.64,0.636,0,-6.718,1,0.0277,0.0123,0.0,0.0818,0.24,108.017
43,Could You Love Me,"Kygo, Dreamlab",Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,7hd0ZLywUE3GZWNPXKBRGE,52,2020-05-29,202053,False,https://open.spotify.com/track/7hd0ZLywUE3GZWNPXKBRGE,0.693,0.739,0,-6.682,0,0.0388,0.164,1.66e-06,0.0906,0.675,99.976
44,How Many Tears (feat. Emily Warren),"Kygo, Sam Feldt, Emily Warren",Thrill Of The Chase,2lVpgsdtPiXE01gL5mApyn,5ub9lmkNjDKBtDqWs22WI7,50,2022-11-11,174373,False,https://open.spotify.com/track/5ub9lmkNjDKBtDqWs22WI7,0.551,0.666,7,-7.371,1,0.109,0.131,0.0,0.179,0.504,115.033
45,Coming Over (feat. James Hersey),"Dillon Francis, Kygo, James Hersey",This Mixtape is Fire.,5yscEifoZw3M3abIVCr8ed,6m3ZWIXhjoV76syT1j2oE9,55,2015-08-14,178333,False,https://open.spotify.com/track/6m3ZWIXhjoV76syT1j2oE9,0.631,0.661,5,-5.5,0,0.0999,0.227,1.43e-06,0.166,0.698,174.031
46,The Truth,"Kygo, Valerie Broussard",The Truth,3NLjETPKVCukXj19Ol7Grj,4NmOJQxl9UZItUQQtMDYBb,51,2020-05-22,193747,False,https://open.spotify.com/track/4NmOJQxl9UZItUQQtMDYBb,0.629,0.539,7,-7.006,0,0.063,0.166,0.0,0.189,0.316,109.885
47,Feels Like Forever,"Kygo, Jamie N Commons",Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,4B6xQy8i7cVzKT8kPIhBY5,52,2020-05-29,217247,False,https://open.spotify.com/track/4B6xQy8i7cVzKT8kPIhBY5,0.643,0.719,1,-5.535,1,0.11,0.414,0.0,0.0744,0.394,119.973
48,Never Let You Go (feat. John Newman),"Kygo, John Newman",Kids in Love,47oyrKaeobswT4T8zyaxdM,6sonAwZ8ruHZVzdAwDYsfk,54,2017-11-03,232907,False,https://open.spotify.com/track/6sonAwZ8ruHZVzdAwDYsfk,0.735,0.747,10,-4.959,1,0.0837,0.0741,0.0,0.103,0.555,123.025
49,Follow,"Kygo, Joe Janiak",Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,4gGIqmBDfECUFBOSYOoW3a,48,2020-05-29,175326,False,https://open.spotify.com/track/4gGIqmBDfECUFBOSYOoW3a,0.63,0.826,0,-4.798,1,0.0449,0.356,6.98e-06,0.136,0.239,116.039
0,Numb,Linkin Park,Meteora,4Gfnly5CzMJQqkUFfoHaP3,2nLtzopw4rPReszdYBJU6h,86,2003-03-24,185587,False,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018
1,In the End,Linkin Park,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM,60a0Rd6pjrkxjPbaKzXjfq,87,2000-10-24,216880,False,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143
2,What I've Done,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,18lR4BzEs7e3qzc0KVkTpU,82,2007-05-14,205613,False,https://open.spotify.com/track/18lR4BzEs7e3qzc0KVkTpU,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119
3,Numb / Encore,"JAY-Z, Linkin Park",Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,4lhyg7YGQagE8FT8cZBqyw,5sNESr6pQfIhL3krM8CtZn,80,2004-11-30,205733,True,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045
4,Faint,Linkin Park,Meteora,4Gfnly5CzMJQqkUFfoHaP3,4Yf5bqU3NK4kNOypcrLYwU,81,2003-03-24,162600,False,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095
5,One Step Closer,Linkin Park,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM,3K4HG9evC7dg3N0R9cYqk4,81,2000-10-24,157333,False,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136
6,Bleed It Out,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,0UFDKFqW2oGspYeYqo9wjA,79,2007-05-14,166373,True,https://open.spotify.com/track/0UFDKFqW2oGspYeYqo9wjA,0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127
7,Lost,Linkin Park,Lost,7bN4OM5mtWq0UrAxdN6qMC,373gDROnujxNTFa1FojYIl,76,2023-02-10,199342,False,https://open.spotify.com/track/373gDROnujxNTFa1FojYIl,0.596,0.798,0,-4.63,1,0.0285,0.00412,0.0,0.338,0.459,105.01
8,Somewhere I Belong,Linkin Park,Meteora (Bonus Edition),0f7R0jf0pcTb6K6IVVPcMD,3fjmSxt0PskST13CSdBUFx,76,2003-03-24,213933,False,https://open.spotify.com/track/3fjmSxt0PskST13CSdBUFx,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065
9,Papercut,Linkin Park,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM,1Vej0qeQ3ioKwpI6FUbRv1,77,2000-10-24,184867,False,https://open.spotify.com/track/1Vej0qeQ3ioKwpI6FUbRv1,0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184
10,Given Up,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,1fLlRApgzxWweF1JTf8yM5,76,2007-05-14,189293,True,https://open.spotify.com/track/1fLlRApgzxWweF1JTf8yM5,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088
11,BURN IT DOWN,Linkin Park,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,7oVEtyuv9NBmnytsCIsY5I,77,2012-06-20,230253,False,https://open.spotify.com/track/7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006
12,Breaking the Habit,Linkin Park,Meteora (Bonus Edition),0f7R0jf0pcTb6K6IVVPcMD,3dxiWIBVJRlqh9xk144rf4,73,2003-03-24,196907,False,https://open.spotify.com/track/3dxiWIBVJRlqh9xk144rf4,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021
13,Crawling,Linkin Park,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM,57BrRMwf9LrcmuOsyGilwr,78,2000-10-24,208960,False,https://open.spotify.com/track/57BrRMwf9LrcmuOsyGilwr,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076
14,Fighting Myself,Linkin Park,Meteora 20th Anniversary Edition,3Q9wXhEAX7NYCPP0hxIuDz,2ipYQ6pcabz1NovVrr9LKH,72,2023-04-07,201429,False,https://open.spotify.com/track/2ipYQ6pcabz1NovVrr9LKH,0.626,0.909,1,-4.419,0,0.131,0.00205,5.19e-06,0.29,0.737,140.027
15,CASTLE OF GLASS,Linkin Park,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,1r1fPuhj9H4VdXr7OK6FL5,74,2012-06-20,205400,False,https://open.spotify.com/track/1r1fPuhj9H4VdXr7OK6FL5,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0
16,One More Light,Linkin Park,One More Light,5Eevxp2BCbWq25ZdiXRwYd,3xXBsjrbG1xQIm1xv1cKOt,75,2017-05-19,255067,False,https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt,0.593,0.2,8,-11.063,1,0.0311,0.904,0.0,0.0897,0.17,83.966
17,A Place for My Head,Linkin Park,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM,5rAxhWcgFng3s570sGO2F8,73,2000-10-24,184640,False,https://open.spotify.com/track/5rAxhWcgFng3s570sGO2F8,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063
18,Lying from You,Linkin Park,Meteora (Bonus Edition),0f7R0jf0pcTb6K6IVVPcMD,4qVR3CF8FuFvHN4L6vXlB1,70,2003-03-24,175373,False,https://open.spotify.com/track/4qVR3CF8FuFvHN4L6vXlB1,0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102
19,Leave Out All The Rest,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,0sp00HSXkQyqTa6QqM0O8V,71,2007-05-14,209307,False,https://open.spotify.com/track/0sp00HSXkQyqTa6QqM0O8V,0.509,0.629,0,-6.434,1,0.0335,0.209,1.99e-06,0.369,0.237,80.012
20,New Divide,Linkin Park,Transformers: Revenge Of The Fallen The Album,1fqibtpI0bwD73uQGeEnhn,6Wx88Mv6b9ofjKMKkdwOJd,71,2009-06-12,268613,False,https://open.spotify.com/track/6Wx88Mv6b9ofjKMKkdwOJd,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971
21,Points of Authority,Linkin Park,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM,5egqKwgK5r5rvGD1LrtR7J,70,2000-10-24,200240,False,https://open.spotify.com/track/5egqKwgK5r5rvGD1LrtR7J,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952
22,From the Inside,Linkin Park,Meteora (Bonus Edition),0f7R0jf0pcTb6K6IVVPcMD,697M5JB8FDIyRXEXgl1pBZ,69,2003-03-24,173933,False,https://open.spotify.com/track/697M5JB8FDIyRXEXgl1pBZ,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028
23,More the Victim,Linkin Park,Meteora 20th Anniversary Edition,3Q9wXhEAX7NYCPP0hxIuDz,50jyxHSIHAz7N5jIzODvs4,67,2023-04-07,161000,False,https://open.spotify.com/track/50jyxHSIHAz7N5jIzODvs4,0.642,0.954,8,-2.605,1,0.0703,0.00386,4.61e-06,0.102,0.539,120.065
24,LOST IN THE ECHO,Linkin Park,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,2oNYsdCasRRlz1shXFAz7D,68,2012-06-20,205120,False,https://open.spotify.com/track/2oNYsdCasRRlz1shXFAz7D,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037
25,Heavy (feat. Kiiara),"Linkin Park, Kiiara",One More Light,5Eevxp2BCbWq25ZdiXRwYd,104buTcnP2AsxqB7U1FIZ4,69,2017-05-19,169801,True,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982
26,Final Masquerade,Linkin Park,The Hunting Party,3XB2yloP7l00tEUmaODtVi,3aYBjxTMvrEOP0A0UXg9ER,67,2014-06-13,217613,False,https://open.spotify.com/track/3aYBjxTMvrEOP0A0UXg9ER,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032
27,Waiting for the End,Linkin Park,A Thousand Suns,5uvXx5ZQswNRFCdHR521YZ,5JHNg1hxZFT7TDEphhM4wj,66,2010-09-10,231680,False,https://open.spotify.com/track/5JHNg1hxZFT7TDEphhM4wj,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005
28,ROADS UNTRAVELED,Linkin Park,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,1dYw8HTRJnFpeEeMtXj99a,66,2012-06-20,229933,False,https://open.spotify.com/track/1dYw8HTRJnFpeEeMtXj99a,0.599,0.788,8,-6.25,0,0.0294,0.263,0.00525,0.155,0.581,100.001
29,No More Sorrow,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,4CWhc9FaMMfBTt4ANjfbOf,65,2007-05-14,221720,False,https://open.spotify.com/track/4CWhc9FaMMfBTt4ANjfbOf,0.571,0.934,3,-4.22,0,0.0531,0.00316,6.21e-06,0.197,0.409,132.594
30,Battle Symphony,Linkin Park,One More Light,5Eevxp2BCbWq25ZdiXRwYd,3FQCJI2t5LTbsRPfYVBSVB,65,2017-05-19,216281,False,https://open.spotify.com/track/3FQCJI2t5LTbsRPfYVBSVB,0.653,0.839,10,-5.077,1,0.0685,0.0369,0.0,0.068,0.669,149.034
31,Across the Line,Linkin Park,Minutes to Midnight (Deluxe Edition),4JtIVJRA342O0YoAchen5Q,4dbveKUpOx62SiwXQCALQH,62,2007-05-14,190187,False,https://open.spotify.com/track/4dbveKUpOx62SiwXQCALQH,0.494,0.905,1,-4.662,0,0.044,0.0367,1.41e-05,0.109,0.383,180.035
32,IN MY REMAINS,Linkin Park,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,00KfIFi2TpAaQGPbRbFbKJ,64,2012-06-20,200693,False,https://open.spotify.com/track/00KfIFi2TpAaQGPbRbFbKJ,0.553,0.907,9,-5.623,0,0.0484,0.00401,0.0,0.266,0.451,100.967
33,Shadow of the Day,Linkin Park,Minutes to Midnight,2tlTBLz2w52rpGCLBGyGw6,0OYcEfskah1egYHjYRvbg1,67,2007-05-14,290360,False,https://open.spotify.com/track/0OYcEfskah1egYHjYRvbg1,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007
34,Talking to Myself,Linkin Park,One More Light,5Eevxp2BCbWq25ZdiXRwYd,7nAfXgeHfDO50upcOjJOaq,63,2017-05-19,231307,False,https://open.spotify.com/track/7nAfXgeHfDO50upcOjJOaq,0.593,0.712,2,-6.325,0,0.0286,0.00184,0.0,0.128,0.473,124.013
35,Iridescent,Linkin Park,A Thousand Suns,5uvXx5ZQswNRFCdHR521YZ,69ZEgPX0hxWXJIqkTlYz41,63,2010-09-10,296560,False,https://open.spotify.com/track/69ZEgPX0hxWXJIqkTlYz41,0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066
36,A LIGHT THAT NEVER COMES,"Linkin Park, Steve Aoki",RECHARGED,2FUsvD1bw53HGOjAg56vRD,3BnBKNItMng824sLx0pUfy,63,2013-10-25,229439,False,https://open.spotify.com/track/3BnBKNItMng824sLx0pUfy,0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0
37,POWERLESS,Linkin Park,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI,4zNk347FJz4yDDcjUhJJMI,61,2012-06-20,224467,False,https://open.spotify.com/track/4zNk347FJz4yDDcjUhJJMI,0.508,0.88,5,-6.441,0,0.0448,0.0621,9.43e-05,0.15,0.337,140.065
38,Nobody Can Save Me,Linkin Park,One More Light,5Eevxp2BCbWq25ZdiXRwYd,3dJj6o9o1fRgrojWjailuz,62,2017-05-19,225547,False,https://open.spotify.com/track/3dJj6o9o1fRgrojWjailuz,0.645,0.688,11,-4.749,1,0.0341,0.0107,0.0,0.186,0.433,139.957
39,The Catalyst,Linkin Park,A Thousand Suns,5uvXx5ZQswNRFCdHR521YZ,5bvgRxco3jgSZ3SP8rueDA,61,2010-09-10,339853,False,https://open.spotify.com/track/5bvgRxco3jgSZ3SP8rueDA,0.56,0.925,0,-5.48,1,0.0362,0.0372,0.0,0.104,0.178,135.009
40,Healing Foot,Linkin Park,Meteora 20th Anniversary Edition,3Q9wXhEAX7NYCPP0hxIuDz,6lXhmc2P7lGOBZDasmS9Uv,59,2023-04-07,211402,False,https://open.spotify.com/track/6lXhmc2P7lGOBZDasmS9Uv,0.41,0.884,6,-2.98,1,0.0577,0.00427,7.71e-05,0.0933,0.142,135.011
41,Jigga What / Faint,"JAY-Z, Linkin Park",Collision Course (Deluxe Version),5NH94cATqx5fjBE794xZLy,4pnFRnCOfaETea25g0YSvG,61,2004-11-30,211173,True,https://open.spotify.com/track/4pnFRnCOfaETea25g0YSvG,0.579,0.96,1,-3.152,0,0.245,0.102,0.0,0.0674,0.566,133.63
42,Good Goodbye (feat. Pusha T and Stormzy),"Linkin Park, Pusha T, Stormzy",One More Light,5Eevxp2BCbWq25ZdiXRwYd,650OeHTLxZAQmb4aEbGmaA,63,2017-05-19,211413,False,https://open.spotify.com/track/650OeHTLxZAQmb4aEbGmaA,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034
43,Until It's Gone,Linkin Park,The Hunting Party,3XB2yloP7l00tEUmaODtVi,2n1jBz26dVBtSbMvJNjGsu,60,2014-06-13,233240,False,https://open.spotify.com/track/2n1jBz26dVBtSbMvJNjGsu,0.47,0.878,4,-3.391,0,0.0429,0.0172,0.054,0.235,0.322,114.986
44,Massive,Linkin Park,Meteora 20th Anniversary Edition,3Q9wXhEAX7NYCPP0hxIuDz,3NvAcUYxfyZhW2ALOGknXB,60,2023-04-07,188028,False,https://open.spotify.com/track/3NvAcUYxfyZhW2ALOGknXB,0.389,0.995,6,-3.495,0,0.0931,9.75e-05,3.98e-05,0.197,0.407,80.004
45,Points of Authority / 99 Problems / One Step Closer,"JAY-Z, Linkin Park",Collision Course (Deluxe Version),5NH94cATqx5fjBE794xZLy,65eohvrL4ttjA7EfFkQOhX,63,2004-11-30,295827,True,https://open.spotify.com/track/65eohvrL4ttjA7EfFkQOhX,0.547,0.951,1,-4.079,0,0.151,0.00272,1.14e-05,0.0862,0.51,95.031
46,Lost - PLZ Tethered Version,"Linkin Park, Patrick Lawrence Zappia",Lost (PLZ Tethered Version),30LrTt6t4su1DMqI5dTjyv,6mPBbL3WsTHy2xZ0A7l1Mq,59,2023-04-21,202992,False,https://open.spotify.com/track/6mPBbL3WsTHy2xZ0A7l1Mq,0.343,0.316,7,-7.879,1,0.0277,0.249,3.23e-06,0.0838,0.0642,104.823
47,The Messenger,Linkin Park,A Thousand Suns,5uvXx5ZQswNRFCdHR521YZ,0pQZMrYNcfwZbt2Zt0pjaA,58,2010-09-10,181893,False,https://open.spotify.com/track/0pQZMrYNcfwZbt2Zt0pjaA,0.527,0.209,7,-12.113,1,0.0283,0.72,0.0,0.116,0.362,62.663
48,Guilty All the Same (feat. Rakim),"Linkin Park, Rakim",The Hunting Party,3XB2yloP7l00tEUmaODtVi,6L5QMBrydoaapTDMQ0Anui,60,2014-06-13,355120,False,https://open.spotify.com/track/6L5QMBrydoaapTDMQ0Anui,0.566,0.969,2,-3.369,0,0.046,0.0287,0.000442,0.281,0.641,100.012
0,Rude,MAGIC!,Don't Kill the Magic,0RZ4Ct4vegYBmL9g88TBNi,6RtPijgfPKROxEzTHNRiDp,82,2014-06-25,224840,False,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033
1,Red Dress,MAGIC!,Primary Colours,2KUInuFMh79si1i5zBLmND,1MDuXjpO68UVjbBzrTL1Aq,52,2016-07-01,200800,False,https://open.spotify.com/track/1MDuXjpO68UVjbBzrTL1Aq,0.653,0.795,10,-4.477,1,0.0336,0.0887,0.0,0.203,0.803,135.978
2,Waitin (En Vivo) (feat. MAGIC!),"Los Pericos, MAGIC!",3000 Vivos (En Vivo),7G7RCFtdv9cTAmOijHn0j1,2wwp7vBI2TUGhIbwa3GBSH,49,2017-10-06,269013,False,https://open.spotify.com/track/2wwp7vBI2TUGhIbwa3GBSH,0.608,0.845,0,-7.447,0,0.0826,0.132,0.000101,0.949,0.387,99.05
3,Sun Goes Down (feat. MAGIC! & Sonny Wilson),"David Guetta, Showtek, MAGIC!, Sonny Wilson",Listen,77UW17CZFyCaRLHdHeofZu,1JI77eVbrOtdHOsLK4G1Mq,54,2014-11-21,211867,False,https://open.spotify.com/track/1JI77eVbrOtdHOsLK4G1Mq,0.652,0.922,0,-3.267,1,0.068,0.01,0.0189,0.366,0.695,127.997
4,No Way No,MAGIC!,Don't Kill the Magic,0RZ4Ct4vegYBmL9g88TBNi,5xHooj89TQoQHj3dALvSh1,59,2014-06-25,231667,False,https://open.spotify.com/track/5xHooj89TQoQHj3dALvSh1,0.743,0.733,7,-5.183,0,0.0513,0.104,1.05e-05,0.149,0.807,153.978
5,Lay You Down Easy (feat. Sean Paul),"MAGIC!, Sean Paul",Primary Colours,2KUInuFMh79si1i5zBLmND,6Ph5RbAqq0UdYEw9SkC6us,48,2016-07-01,164333,False,https://open.spotify.com/track/6Ph5RbAqq0UdYEw9SkC6us,0.649,0.87,6,-4.918,1,0.0694,0.0591,3.11e-06,0.364,0.943,90.018
6,No Way No (En Vivo) (feat. MAGIC!),"Los Pericos, MAGIC!",3000 Vivos (En Vivo),7G7RCFtdv9cTAmOijHn0j1,1XTL4lvBVWxcbtR9hWhS6q,45,2017-10-06,244853,False,https://open.spotify.com/track/1XTL4lvBVWxcbtR9hWhS6q,0.651,0.688,7,-7.161,0,0.126,0.272,0.000126,0.928,0.642,153.852
7,Kiss Me,MAGIC!,Expectations,7GyhQBODfoEXl9seWK1wzt,1mypFCdvOhUjRpnctn5Liz,44,2018-09-07,204653,False,https://open.spotify.com/track/1mypFCdvOhUjRpnctn5Liz,0.673,0.836,1,-4.574,1,0.0684,0.0713,0.0,0.0657,0.635,91.044
8,Let Your Hair Down,MAGIC!,Don't Kill the Magic,0RZ4Ct4vegYBmL9g88TBNi,0uQSHrFDVtbQyxNFCwm1EC,51,2014-06-25,265693,False,https://open.spotify.com/track/0uQSHrFDVtbQyxNFCwm1EC,0.649,0.592,10,-6.924,1,0.0497,0.0934,0.000529,0.182,0.466,148.01
9,Ain't Got Nothin' Figured Out,MAGIC!,Ain't Got Nothin' Figured Out,0oTaygkYZPGj8dOvRqW6IB,7K8Rw4AUsIVPGSBdzII44L,39,2022-09-16,205396,False,https://open.spotify.com/track/7K8Rw4AUsIVPGSBdzII44L,0.762,0.869,10,-2.227,1,0.0404,0.0718,0.0,0.219,0.894,127.971
